Name,subtask_reference_id
"Conduct and Upload the Business Continuity Plan (BCP) Tests (<a href=“https://app.heylaika.com/documents” target=“blank”>Business Continuity Plan Test</a>). The Tests assess the adequacy of the BCPDR Plan in simulated disaster situations. As a part of this test, perform a backup restoration test and formally document the results to ensure backups can be relied upon in an emergency.",14929598-1a89-40de-9788-c5f2f1fe34f4
"Review and sign off on your organization's <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Configuration and Change Management Policy</a> ensuring that it includes guidelines for managing changes to your environment .",579b298a-a5ff-4d76-bfd7-201598f97bcf
Develop and document an Exception management process. This can be a seperate process than the Software Change Management Procedures or may be included in the same process stemming from the Testing phase,8aab0b5b-7953-41ec-9c16-2bb10f0c4e18
Develop and document a Testing process that include data validation checkpoints for accuracy and timliness,e7da2743-86ff-4f0b-97c8-10ee9a181eac
Upload a sample of tests that shows that the accuracy and timeliness of data was validated as part of the testing process,e4e60b80-6ffd-4702-b92d-619516e4cc49
"Create and upload a Software Change Management Procedure, (<a href=""https://app.heylaika.com/documents"" target=""blank"">Change Management Procedure</a>). The Procedure document should detail your company's specific SDLC processes.",c41fda92-f30b-42ba-9ef9-970254476274
"Create, maintain, and upload a Baseline Configuration List, (<a href=""https://app.heylaika.com/documents"" target=""blank"">Baseline Configuration Standard</a>), that details the baseline configurations (ex. CIS, ISO, SANS, IST, etc.) for each system component in the company.",f2d41734-40df-43a9-933d-2f1db20d960b
Implement a time synchronization technology such as Network Time Protocol (NTP) across all critical system clocks and times,49a59068-1a0b-49e0-add7-02519048216f
"Create and upload a Time Synchronization Standard and document it alongside your company's baseline configurations (<a href=""https://app.heylaika.com/documents"" target=""blank"">Baseline Configuration Standard</a>). PCI requires the use of one dedicated central time server.",92f23b46-8629-4ade-97ac-d96412d4eca2
"Setup SDLC management and version control tools to track software changes. For more information and recommendations, see Overview and Resources pages.",1b6a02e2-c09b-4063-a725-9de620a20e3e
"Upload Change Request evidence through (<a href=""https://app.heylaika.com/lob/default"" target=""blank"">Laika Objects</a>) using an (<a href=""https://app.heylaika.com/integration/"" target=""blank"">Integration</a>) if applicable, that demonstrate how software change events are approved and worked on (e.g. JIRA ticket, Asana, code review, security review, release approval, user notification).",0ad86ff7-d8e2-420a-8481-5b40e0c5657b
"Upload evidence of a sample software release. Please include evidence of approval, testing, notes, and any other applicable content related to the release, as well as notification of completion. Additionally, please add evidence of communication to affected users, as applicable.",467d1ce4-1136-4ab6-8d51-7fd1b6462d24
"Upload evidence through (<a href=""https://app.heylaika.com/lob/default"" target=""blank"">Laika Objects</a>) using an (<a href=""https://app.heylaika.com/integration/"" target=""blank"">Integration</a>) if applicable to populate change implementation tickets (e.g. Github,Gitlab, Bitbucket).",19bf3f65-762b-42aa-91f4-e42db95d366e
"Implement a configuration management tool to enforce baseline configurations on systems and devices.
-Examples of configuration management tools include  (e.g., Docker, Ansible, SaltStack, Chef, Puppet, PowerShell DSC)
-If the service is hosted in AWS, implement the AWS tools including AWS CloudFormation templates, AWS Systems Manager State Manager, AWS OpsWork and AWS Config
",f70d6312-abaa-43c3-b916-8cddd909c71b
"Confirm appropriate guidelines are in place with regard to cryptographic protections in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy</a>.",710f3711-62e4-41f4-819c-8b6e98c40fec
"Create and upload a Key-Managament Procedure, (<a href=""https://app.heylaika.com/documents"" target=""blank"">Key Management Procedure</a>). The Procedure document should detail your company's specifc key-management processes.",bd4dbcc6-72f9-4b7f-8868-14dada0bb580
"If Sensitive Authentication Data (SAD) or the data used by the issuers of cards to authorize transactions is stored, ensure it is secure, not retained after authorization, and not recoverable after it is deleted.",7902e509-4d92-415d-bbad-95959afa2c14
"If Sensitive Authentication Data (SAD) or the data used by the issuers of cards to authorize transactions is stored, document and upload a business justification for doing so.",0eb7c476-e15f-4835-8080-b8ac59e1b2df
"Encypt sensitive data in transit. We suggest starting by examing all channels through which sensitive data is transmitted (http, ftp, email, fax) and implement appropriate encryption mechanism. For more information, see Overview and Resources pages.",461d35e8-5204-4405-9117-b62eb009866f
"Upload screenshot evidence that full-disk encryption for endpoints has been configured (e.g. with a centrally managed dashboard, etc.)",aef7b123-083c-41ba-8a4b-2372704a2e8d
Upload a system screenshot of the encryption keys rotation configuration.,2e482fd7-d2c4-4b92-9d9a-f51e5cb79dcc
"Encypt all ePHI / PII and sensitive data in transit. We suggest starting by examing all channels through which sensitive data is transmitted (http, ftp, email, fax) and implement appropriate encryption mechanism. For more information, see Overview and Resources pages.",05a8d1cc-8334-410d-b46a-81d5eb42614d
"Upload screenshots of data encryption in operations for data in transit (e.g. screenshots of TLS configuration & certificate, screenshots of SFTP sessions).",7eeccf3a-f8b1-45ca-88d0-7a2ba87affa4
"Encypt sensitive data at rest. Start by examing all places where sensitive data is stored (local and remote databases, file systems) and implement appropriate encryption mechanism. For more information, see Overview and Resources pages.",adf335d1-b626-45c3-bc2b-d6b24e77da37
"Encypt ePHI / PII and sensitive data at rest. We suggest starting by examing all places where sensitive data is stored (local and remote databases, file systems) and implement appropriate encryption mechanism. For more information, see Overview and Resources pages.",1b5d7a4c-695c-4028-800c-40497c1c9c09
"Upload screenshots of data encryption settings in a production database (what data is covered, what encryption mechanism is utilized, etc.)",0d85c20f-deed-4893-8483-cb6c5cf99cee
"Confirm the organization does not hold any user credentials in non-encrypted form. A strong hashing mechnism with salt or trusted 3rd party authentication vendor is recommended. For more information, see Overview and Resources pages.",40ed9dac-792d-4631-8333-c43895bb2336
Implement strong encryption standards for wireless networks transmitting cardholder data or connected to the cardholder data environment.,89289b31-460f-4c05-a8a7-9422f93193b3
"Create and upload a Wireless Network Procedure, (<a href=""https://app.heylaika.com/documents"" target=""blank"">Wireless Security Procedures</a>), that includes the procedures for detecting authorized and unauthorized access points.",2814c448-38f5-4df3-92b0-cd8d1cb6b744
Implement encryption algorithms that render Primary Account Number data unreadable by those not directly authorized to view.,514f1556-84ed-4f5e-a301-2789fd05bf3c
"Review and sign off on your organization's <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Data Protection and Handling Policy</a>.",7a5c6fe8-62ef-4387-9409-e568577cf344
"Document your organization's contractual and regulatory data retention and destruction requirements, if any, in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Data Protection and Handling Policy</a> Appendix A.",c4ba2cc5-ee2c-4278-a361-208b4ffb6a67
"Create and upload a company Personnel and Data Classification Schema (<a href=""https://app.heylaika.com/documents"" target=""blank"">Personnel and Data Classification Schema</a>). The Schema segregates company data into tiered classification levels and assigns a owner for each tier. For more information and recommendations, see Overview and Resources pages.",072b9db7-5866-46ed-9818-d3cd4170c004
"Create and upload a company Personnel and Data Classification Schema (<a href=""https://app.heylaika.com/documents"" target=""blank"">Personnel and Data Classification Schema</a>). The Schema segregates company data into tiered classification levels and assigns a owner for each tier. Include Privelaged Accounts, what data they have access to, and which employees have access to these accounts as well. For more information and recommendations, see Overview and Resources pages.",a1121e7e-12f2-4bbf-8c93-882b871e0fdc
"Implement a secure file transfer solution (e.g. GoogleDrive, Sharepoint, Dropbox) for your organization.",d039e42d-b6ef-4c66-ba82-39b1c206ee2d
"Turn on email data loss prevention and incident response features. These features are standard on most commonly used email platforms and simply need to be switched on. For more information and recommendations, see Overview and Resources pages.",86ecd1b8-2682-48e3-aa67-d48421fb55c9
"Implement secure data sanitization/disposal procedures for data that is no longer need or has reached the end of its retention period. For more information and recommendations, see Overview and Resources pages.",8d16473b-dd8c-431a-a9ca-60b7e4f2fc13
"Upload documentation of how data is securely disposed of (e.g. Secure Wipe program, proof of database overwrite/purge, etc.).",4a4afb39-65b3-4420-a29b-f51220a3d15a
"Procure cross-shredders for all office locations to dispose of paper data securely. For more information and recommendations, see Overview and Resources pages.",cef83844-5805-456e-9183-788920661b57
Ensure that portable storage devices (e.g. USB drive) are not used to transmit and store sensitive organization data.,32a75f42-ecf5-40ca-8b56-7be49c8a4b9a
"Implement a method to document and track customer data disposal activity ensuring that the following pieces of information are captured:
- Data Type
- Date of Purge
- Date of Customer Expiration
- Date of Customer Removal Request
- Date that applicable data reached the end of it's retention requirements (Note: Based on Legal, Regulatory, and/or contractual obligations)
- Steps taken to ensure removal",ccf02a4a-10d3-4a9a-b6de-8902a98f7bee
"Confirm appropriate guidelines are in place with regard to endpoint security in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy</a>.",40539615-ba55-4d93-85ba-1d6520336c97
"Install endpoint security solutions on all employee workstations and ensure each workstation is properly recorded and marked in the <a href=""https://app.heylaika.com/lob/default"" target=""blank"">Laika Objects Asset Inventory</a>. For more information and recommendations, see Overview and Resources pages. In addition, upload a screenshot of the installed endpoint security solutions in operation on an employee workstations with the accompanying antivirus scanning schedules.",f77a25a7-f252-480e-b918-b2e4d0c89291
Upload a screenshot of the antivirus software's virus signature update configuration installed on employee workstations.,e7ef13bb-5809-4941-b9f4-5f26f325588a
"Install PCI compliant Anti-Virus and an Endpoint Security tool that has PCI compliant configurations detailing the tool cannot be disabled and enforces periodic scans, log generation and retention. Ensure each workstation is properly recorded and marked in the <a href=""https://app.heylaika.com/lob/default"" target=""blank"">Laika Objects Asset Inventory</a> and upload a screenshot of the installed endpoint security solutions in operation on an employee workstations.",fbd7a4dd-561f-4d84-9921-d68b449ba09f
"Install firewalls on all end user devices as well as cloud and physical servers. To the extent possible, configure the firewalls to ""Deny all Traffic by Default"" and ""Allow by Exception"". Upload evidence that firewalls are in operation (e.g. screenshot of a firewall notification)",724ef00e-cb65-4e94-a726-dd1a7b58467c
Install firewalls on all end user devices as well as cloud and physical servers. Implement firewalls to prevent disclosure of private IP addresses and routing information from internal networks to the internet. Upload evidence that firewalls are in operation (e.g. screenshot of a firewall notification) ,9d4fe0c4-9529-4bfc-9f23-2add683f546b
"Upload a screenshot or system generated report that shows external facing components are configured and operating in a least privileged state and to the extent possible, configure the firewalls to ""Deny all Traffic by Default"" and ""Allow by Exception"".",76a38e7a-8e79-4298-9d21-00a75ea6aa01
"Create, maintain, and upload a Firewall Configuration List, (<a href=""https://app.heylaika.com/documents"" target=""blank"">Firewall Standard</a>), that includes the business justification and documented approval for all services, protocols and ports permitted, and that all other traffic is denied by default",bcb6adbc-5979-4ec0-ab15-d70272b9ce9c
"Provide evidence of inbound traffic restrictions currently in place on systems (e.g. firewall rules, security group inbound restrictions, firewall rules, etc.). Additionally, please provide evidence of review of rules on a period basis, as applicable.",a68644a3-fff7-45f8-ae75-8303a23a8a11
"Ensure all workstations and mobile devices that have access to organization data have password set up and are properly recorded and marked in the <a href=""https://app.heylaika.com/lob/default"" target=""blank"">Laika Objects Asset Inventory</a>",c594d0e3-b463-4088-8fcf-a7a27d3f9793
"Confirm appropriate guidelines are in place with regard to password strength and shared credential management in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy</a>. Additionally, ensure that in-scope systems that contain production data or sensitive information passwords meet all of the password attributes documented in the Information Security Policy.",26cbcf4c-8608-474c-96f5-a41fa321c333
"Ensure that the whistleblower hotline is included within the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Employee Handbook</a> (US applicable).",9c8ea93e-0320-49a0-a0b9-1d11bf1eda54
"Ensure employee disciplinary procedures incorporate security violation procedures and are included in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Employee Handbook</a>.",c368f494-9f52-4f9d-8df1-392606897a47
"Using the (<a href=""https://app.heylaika.com/training"" target=""blank"">Training</a>) functionality, create a new training by uploading your organization's Employee Handbook/Code of Conduct and have all employees view and sign off on the training upon onboarding/hiring. If not using the Laika provided Employee Handbook which includes the Code of Conduct, please ensure there are signatures of your organization's Code of Conduct.",46e238ac-445b-4cae-9fe2-0f12e3b5ea5f
Provide evidence of annual performance evaluations of employees to ensure that job requirements are being met and employees are being adequately assessed based on their responsibilities.,7f2dfb94-e69e-4f03-9c04-e9123d5d8c82
"Confirm appropriate guidelines are in place with regard to employees working remotely in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy</a>.",0ca3a4f5-9b4a-41a2-a94e-e486a9d61804
"Confirm appropriate guidelines are in place with regard to a Clean Desk policy in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy</a>.",3dac0cec-11f9-4c41-a042-473e72a1b9bf
"Create and upload an organizational hierarchy chart. For tool recommendations, see Overview and Resources pages.",eb4986da-0236-483c-8873-f515a87dce84
"Review organization policies and procedures on an annual basis or as significant changes are made, and document the review. Tracking can be accomplished via documenting the versioning number, review date and the reviewer on the policy or procedure itself.",96c3af1a-cf28-4802-a6ef-088c29fcb6d0
"Upload evidence through <a href=""https://app.heylaika.com/lob/default"" target=""blank"">Laika Objects Users</a> and if applicable through the <a href=""https://app.heylaika.com/integrations/Google%20Workspace"" target=""blank"">Google Workspace Integration</a>, that show full employee population report (e.g. HR system, Gsuite, etc).",2e21ea5e-9cce-41b6-b610-ad08a90acee3
Complete the job description template or upload a documented job description for all positions supporting the in-scope services within the company.,4bd54761-483b-4b2b-81e8-41e9de54e0f8
"Create and upload a performance evaluation template that can be completed for current employees on an annual basis. If your organization doesn't want to implement a performance review process, the alternative option is to implement a quiz as a part of the security awareness training for current employees and provide evidence of the employee taking and passing the quiz.",57e4b3c2-29d2-494a-8548-45287e596ba1
"Review and sign off on your organization's <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Hiring Policy</a>.",70ff14e5-2ddb-4d38-9bec-89ff38fc43c4
"Create and upload an employee onboarding checklist (<a href=""https://app.heylaika.com/documents"" target=""blank"">Onboarding Checklist</a>).",0ea54349-91f8-4f0f-b4ae-8317c4190ebc
Upload a sample new hire contract. The contract should not contained identifiable employee data. Ensure personal information is redacted prior to upload.,a061d673-8ded-4d86-b0ce-61ae9c642a1e
"Upload full new hire population (system generated, if applicable), for the applications in scope and the supporting environments.",d4e30640-4548-4d37-ae6a-6655ea008cb1
"Create and upload an employee offboarding checklist (<a href=""https://app.heylaika.com/documents"" target=""blank"">Offboarding Checklist</a>).",e4c54c08-eabc-4c9f-a624-80bc36f154ff
Provide evidence of access removal (including last log-in date) to in scope applications and the supporting environments within a timely manner of user termination.,191130a0-b145-44a1-ad31-dfe0fa8e7374
"Upload full terminated employee population (system generated, if applicable) within the past year.",68bd2369-222a-4a4d-9f8f-1b62e863b23b
Conduct employee background checks on all existing and new full time employees.,e8e20bbf-dcdf-4cf8-a0c1-cfa2d092586d
Conduct employee background checks on all contractors that are in critical funtions.,8795d013-2417-477a-907a-e260bddf5c8d
Upload latest background check log confirming all employees have passed background check.,a43d45dc-12e0-4800-bfbe-36f52872b1ce
"Confirm appropriate guidelines are in place with regard to role and access management in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy</a>.",43655521-b636-4107-bd9f-25082086fa47
"Set up appropriate role based access controls and confirm employee access to in scope applications and supporting environments (specifically engineering/change management applications) are appropriate based on job responsibility. Examples of systems include: critical IT systems, email providers, file sharing systems, CRMs, cloud service providers and communication tools.",54a4af51-631b-4d31-86cd-d667d5535881
Upload screenshots of system setting screens that shows RBAC in place for critical IT systems.,60b07a7d-7c47-4380-bf2c-d87e9fba4a4a
"Create and upload an Access and Authentication Management Procedure, (<a href=""https://app.heylaika.com/documents"" target=""blank"">Access and Authentication Management Procedure</a>). The Procedure document should detail your company's specific process for requesting and granting access to existing systems and prohibition of shared credentials.",031c6ab8-1740-4a86-90da-8b8f1e9fbc3e
"Review access lists for all in-scope systems (all systems with access to production data) on a quarterly basis and be sure to clearly document the following data points via email, ticket, etc.
-Date access review occurred
-Users reviewed
-Any actions taken (users removed/modified)
-Formally track any users who were modified or removed
",474fe1af-9eae-402e-bb46-e32d8c4fa03d
"Create and upload a Role Based Access List, (<a href=""https://app.heylaika.com/documents"" target=""blank"">Role Based Access Control List</a>), that shows if access is provisioned based on role, responsibility, department, etc.",f9050d7b-0eb1-49e1-bc88-be061c487df7
"Create and upload a Role Based Access List, (<a href=""https://app.heylaika.com/documents"" target=""blank"">Role Based Access Control List</a>), and include a list of all roles that need access to displays of more than the first six/last four digits of the Primary Acccount Number(includes full PAN) with a legitimate business need for each role to have such access.",14925de3-7e1b-4efb-a919-f208a6742821
"Confirm appropriate guidelines are in place with regard to password strength and shared credential management in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy</a>. Additionally, ensure that in-scope systems that contain production data or sensitive information passwords meet all of the password attributes documented in the Information Security Policy.",d8fcc588-23e9-4aa0-8c08-1eca2eece9f0
"Implement a secure system for shared credentials (i.e. password manager) and enforce usage across your organization. For tool recommendations, see Overview and Resources pages.",4f904c7d-868d-4241-8dea-da9ba94b3ee6
Upload screenshots of secure credential sharing systems in operations at your organization ensuring the lockout threshold is also captured in the screenshot.,0de95276-690a-4024-b80d-4c731b9fc31b
"Ensure strong password requirements on major IT systems, including but not limited to email providers, file sharing systems, CRMs, cloud service providers and communication tools.",63244f12-2854-4661-909b-95b5098b58e7
Upload screenshots of password strength settings in operations on major IT systems.,d6a94150-b682-4c4d-b14b-178a8645fe13
"Enable Multi-factor authentication on all major IT systems and upload screenshots of MFA in place, including but not limited to email providers, file sharing systems, CRMs, cloud service providers and communication tools. In addition, ensure the <a href=""https://app.heylaika.com/lob/default"" target=""blank"">Laika Objects Users</a> table correctly reflects the MFA settings of each user. For systems/applications that have passwords disabled, provide screenshots of PAM authentication.",94f1259b-2c70-457c-8e6f-6515d7eb7b10
"Review and sign off on your organization's <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Incident Response Policy</a>.",f9c54e6b-c191-4b19-8d1f-a0467d58813e
"Create an Incident Response Team using (<a href=""https://app.heylaika.com/organization?activeTab=teams"" target=""blank"">Laika Teams</a>). Review the charter provided, record the team members' information responsible for carrying out the team's duties, and record meeting minutes/notes as the team meets. Upload the Incident Response Team Log as evidence to this task. The log can be added via the Add Evidence button and selecting ""Laika Logs"".",6f8bf046-93a9-4414-9371-a9d4a724cb5a
Create an incident response email address and publicize it for your organization to receive security alerts from internal and external sources.,f47c06c8-9434-47c9-af31-d181c6f3c419
"Upload screenshot of methods users/customers can use to report incidents, concerns, issues and complaints. Additionally, upload sample screenshot of a notification from the platform of potential uptime and incidents.",b027f191-7038-44ca-8951-a2fd7db6f216
"Perform and upload an Incident Response Test. For more information and recommendations, see Overview and Resources pages for qualified incident response tests, including Tabletop Exercises. To accurately record the results, there is a <a href=""https://app.heylaika.com/documents"" target=""blank"">Incident Response Test template available</a>.",eb475545-e2d5-4437-9a80-0aed775c20a7
"Provide evidence that security incidents are centrally logged and monitored until closure. Upload your organization's incident reports from the past 6 months through (<a href=""https://app.heylaika.com/lob/default"" target=""blank"">Laika Objects Incidents</a>).",c2d7daf3-6fc3-4352-a0d7-76d1e1bb39ae
"Setup an incident alert system to monitor production app environment for software or systems operated by your organization. For more information and tool recommendations, see Overview and Resources pages.",435c1c02-0f9f-432e-af23-093251dd5736
"Upload evidence of an email, ticket, or other form of communication indicating an incident alert has surfaced to the responsible team. Otherwise, please provide evidence of configuration showing alerts are adequately configured.",4ac91473-24f0-4bfc-869d-b5f00f9caa1d
"Upload evidence of action taken on a received incident alert (e.g. email follow up, meetings/calendar invite with agenda, etc.). Include all ticketing information, notifications, and communications of resolution to affected customers if applicable.",05ea6a3e-f45f-452d-a5ed-128069df5d57
"Confirm appropriate guidelines are in place with regard to monitoring in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy</a>.",c248b838-c3a6-4511-8026-0a52a866d0ed
"Implement tools for monitoring & logging user activity, malicious and suspicious behavior such as unauthorized access to in-scope systems that contains production data or sensitive information within your organization's environment. Suspicious logs should trigger a notification to the Incident Response Team and be investigated and documented. For more information and recommendations, see Overview and Resources pages.",0c9d6cae-0e9b-4ba4-b0f7-24005e84294a
"Implement tools for monitoring & logging user activity, malicious and suspicious behavior such as unauthorized access to in-scope systems that contains production data or sensitive information within your organization's environment. Suspicious logs should trigger a notification to the Incident Response Team and be investigated and documented. For more information and recommendations, see Overview and Resources pages.",1abcfbbe-504b-4967-b6f0-bc33b98348d2
Upload a screenshot of a sample audit log generated by the implemented monitoring and logging tool.,74a1fdf3-371e-45aa-bee1-c3483e28bce6
"Upload a screenshot of the IDS/IPS configuration settings, including the personnel that should be alerted.",b0490150-d738-4da3-b457-b65d32b1d52e
"Upload a sample IDS/IPS alert and how that alert was surfaced to the reviewing personnel such as a Pagerduty alert, Slack message etc",511f77f3-8c0d-4cf3-9170-4eae3dd85837
Upload a sample triage and remedition of an IDS/IPS alert.,c2ff1193-4c17-4d18-abc1-bbc39247cb6b
"Implement performance and utilization monitoring tools within your organization's environment. For more information and recommendations, see Overview and Resources pages.",f37b28b0-58c0-4ecc-b7d7-2fe2aea91bb7
"Implement an IDS solution such as Alert Logic, or Trend Micro Deep Security on any public-facing AWS servers. Enable event logging within the tool and configure email alert notifications and slack notifications to alert the responsible personnel when security events are detected.
-If the service is hosted in AWS, AWS GuardDuty can be implemented.
-If the service is hosted in Azure, [Azure Security Center or Azure Defender] can be implemented.
-If the service is hosted in Google Cloud, Security Command Center can be implemented.",68c9dcf8-9a73-446c-91c7-03fd60dc6f5d
"Confirm appropriate guidelines are in place with regard to physical and environmental security in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy</a>.",733ad474-68a9-41f4-82ed-83a31042a956
"Confirm appropriate guidelines are in place with regard to securely taking organizational assets offsite in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy</a>.",b3a9e19a-84e9-4a9a-97fc-8ef9cfa44145
"If your organization hosts its own servers, establish physical controls protecting the servers from environmental damage and upload documentation of the controls implemented.",b4a23e6a-9133-4b99-9450-bd5346cdddd3
"If your organization relies on a Third Party cloud service solution, review and upload their provided documentation for how they protect servers from environmental damage.",7f22e559-a9fc-4e4e-8c92-8fac59a7a20d
Confirm controls are in place to physically limit individuals without proper access from entering your organization's secure spaces.,bdbfbb93-a088-48c6-805d-5b8cf7fdc40d
"If applicable, upload relevant security documentation from office security management or co-working company detailing the physical safeguards in place (e.g. key cards, security guards, etc.)",056fbde2-3adb-4139-9cd6-75ad677a633c
"Create and upload a Media Protection Procedure, (<a href=""https://app.heylaika.com/documents"" target=""blank"">Media Protection Procedure</a>). The Procedure document should detail your company's processes for protecting cardholder data and inspecting the media periodically including but not limited to hard drives, paper reciepts, and reports.",002c44de-e4cf-48f6-94bc-c661af4aead1
"Create and upload a Physical Access Procedure, (<a href=""https://app.heylaika.com/documents"" target=""blank"">Physical Access Procedure</a>). The Procedure document should detail your company's processes for allowing and logging physical access including the authorization and restricting of visitors.",d357cfad-1b21-4722-a4a0-644726d63c46
"Implement badge readers or equivalent devices to control, monitor, and log physical access to each room containing sensitive cardholder data or individuals working with sensitive data.",4d1a12e4-084d-4a99-8bfc-9cc7bef42340
"Review and sign off on your organization's <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Compliance and Risk Management Policy</a>.",aa9b26e9-da51-4705-b7d0-7ef2281bf102
"Create an independent Risk Committee using (<a href=""https://app.heylaika.com/organization?activeTab=teams"" target=""blank"">Laika Teams</a>). Review the charter provided, record the team members' information responsible for carrying out the team's duties, and record meeting minutes/notes as the team meets.",0f8fc0f5-eae8-42e9-b8a2-7c2d29067c48
Establish a quarterly cadence for the Risk Committee to meet and assign an individual to take meeting minutes.,93121ee3-4112-4c06-a477-40787db96eae
"Upload the Risk Committee Log as evidence to this task after the first meeting has been recorded. The log can be added via the Add Evidence button and selecting ""Laika Logs"".",da9700f5-c3c2-4998-9878-279bca9c1751
"Conduct, document, and have the Risk Management Committee upload and review an annual Business Impact Analysis (BIA). See the Resources tab for futher details. ",27d5aac6-41b9-40fa-9820-489ebd8dc514
"Conduct, document, and have the Risk Management Committee upload and review an annual HIPAA Assessment that includes a Privacy Assessment, Physical Site Audit, HITECH Subtitle D Reivew, Security Standards Review and Asset and Device Audit (<a href=""https://app.heylaika.com/documents"" target=""blank"">HIPAA Annual Assessment Template</a>).",dfb8c423-5f90-4a2d-88a0-c3c0890a4522
Conduct and upload a Risk Assessment and establish risk appetite. Ask your Laika concierge manager to see if a risk assessment is included in your subscription.,9eba9cd2-2235-4e4d-9dde-e92f7f2dcbcc
"Upload evidence of remediation for any gaps identified during the risk assessment. If full remediation has not yet taken place, please provide evidence of mitigation or the plan in place in order to remediate the identified gaps. Ensure that the following information is captured via ticketing system, confluence page, etc.
- Ownership/Accountability for remediation
- Notes/date that progress was made
- Date of remediation",f5f7cf56-d87f-4164-bb71-307459c28369
"Confirm appropriate guidelines and standards are in place with regard to secure specification, design, development, implementation and modification of systems and services in the <a href=""https://app.heylaika.com/policies"" target=""blank"">Information Security policy</a>.",2dc4de8d-ebf3-4d5b-b547-8147cd49c77c
"If applicable, implement expiration dates/time-outs/locks on all accounts and sessions. Privileged accounts should have stricter expiration times. Upload a screenshot of a notification of a time-out/expire user session as evidence.",4c102552-13ae-4e67-b089-797cbb4b5ee7
Implement a system configuration that user accounts and remote access times out after 15 minutes or less of inactivity. Upload a screenshot of a notification of a time-out/expire user session as evidence.,1013cf56-51d4-41de-8f84-c7e406585eac
Upload evidence of a session time out as applicable to application end users.,d104d3a2-844a-4346-ab85-57680b18cddc
Upload evidence of a session time out as applicable to the internal support staff.,fc29bc0c-c7b4-48f1-9c75-c60e74d5b2f4
Upload evidence of a session time out as applicable to privileged users.,973a6d4e-f62b-47aa-bd27-ac1f8d1994d0
"Setup separate development environment for development, test, and production.",a2ee14e2-09cb-428d-b14f-c74e6b11a4b5
Upload screenshots or reports in your organization's software development tools or cloud services that show separation of production vs. non-production environments.,908a8bde-a400-4210-b20f-8c3d214c04c6
"Restrict access to production servers, databases and other systems. Changes to production source code, environmental settings and data need to go through an approval process. For more info, please see Overview and Resources pages.",1f8a5ffb-f3ae-4632-a006-cd4b122be40b
"Provide evidence that customer-level segregation is in place (ie. to prevent crosstalk between customers). Can show unique customer IDs, separate databases, etc.",f195d0d2-c84d-4d1e-8861-9d6b65abd5ab
"Upload a screenshot showing that the Information Security Policy is made available to employees, whether via the Laika Portal or your intranet.",65c57269-57af-4c99-a452-ba90b94baf6d
"Upload screenshot showing that all company wide policies and procedures are made available to employees, whether via Laika portal or document repository. Screenshot should be of ""Published"" Policies.",a46e03ab-f736-466d-8366-042789988bdc
"Using the (<a href=""https://app.heylaika.com/training"" target=""blank"">Training</a>) functionality, create a new training by uploading your organization's Information Security Policy and have all employees view and sign off on the training upon onboarding/hiring.",fbfcd0a1-b9dc-40c7-9396-75a0ed231574
"Conduct Security Awareness and Incident Response Training for all employees. Direct employees to Laika <a href=""https://app.heylaika.com/training"" target=""blank"">Training</a> for the training.",68ff990d-eee1-41b4-bd86-eb272375a937
"Upload the final Security Awareness and Incident Response Training Log as evidence to this task once all employees have taken the training. The log can be added via the Add Evidence button and selecting ""Laika Logs"".",b089cac5-6b5c-49f2-8592-93c0d83a8f74
"Conduct Secure Coding Training for all engineers. Direct employees to Laika <a href=""https://app.heylaika.com/training"" target=""blank"">Training</a> for the training.",5d446c19-4cae-46d9-9b33-cc768137d7e2
"Upload the final Secure Coding Training Log as evidence to this task once all engineers have taken the training. The log can be added via the Add Evidence button and selecting ""Laika Logs"".",a411b9f5-b8d7-4b23-b29c-56d888ac6efd
"Conduct HIPAA Training for all employees. Direct employees to Laika <a href=""https://app.heylaika.com/training"" target=""blank"">Training</a> for the training.",693854fc-0551-4e20-b9a0-ba002377f056
